dateTime;P
2019-12-10 00:15:10;212.258097516053
2019-12-10 00:15:20;211.8751768235664
2019-12-10 00:15:30;209.90960449700722
2019-12-10 00:15:40;212.40752146219097
2019-12-10 00:15:50;211.08799240909818
2019-12-10 00:16:00;211.45164990114492
2019-12-10 00:16:10;211.73628737540525
2019-12-10 00:16:20;212.19058950220574
2019-12-10 00:16:30;211.16996013636407
2019-12-10 00:16:40;209.20008995096782
2019-12-10 00:16:50;210.7602455360876
2019-12-10 00:17:00;212.93274025523823
2019-12-10 00:17:10;212.58388246380954
2019-12-10 00:17:20;212.80378843660728
2019-12-10 00:17:30;211.8518592184238
2019-12-10 00:17:40;209.33957908967275
2019-12-10 00:17:50;210.19073119846226
2019-12-10 00:18:00;211.65242997825146
2019-12-10 00:18:10;211.04184174722582
2019-12-10 00:18:20;209.95789140476248
2019-12-10 00:18:30;208.58997470718728
2019-12-10 00:18:40;210.8028408756906
2019-12-10 00:18:50;210.4815791816856
2019-12-10 00:19:00;211.9356327053377
2019-12-10 00:19:10;211.52245285759918
2019-12-10 00:19:20;209.97918001015918
2019-12-10 00:19:30;211.3076230205706
2019-12-10 00:19:40;210.1142689306674
2019-12-10 00:19:50;211.34401397070863
2019-12-10 00:20:00;211.5990435185273
2019-12-10 00:20:10;213.0493507591115
2019-12-10 00:20:20;209.9413037217031
2019-12-10 00:20:30;212.0623926900999
2019-12-10 00:20:40;209.3862003035213
2019-12-10 00:20:50;210.58880053757903
2019-12-10 00:21:00;209.61902461566294
2019-12-10 00:21:10;210.57871019638657
2019-12-10 00:21:20;209.97185797391754
2019-12-10 00:21:30;210.77065929354006
2019-12-10 00:21:40;209.49859428936244
2019-12-10 00:21:50;212.20346483258228
2019-12-10 00:22:00;207.57634915672904
2019-12-10 00:22:10;212.43547445986465
2019-12-10 00:22:20;211.63780073044725
2019-12-10 00:22:30;209.75651176485923
2019-12-10 00:22:40;210.2511691901546
2019-12-10 00:22:50;208.78098922195488
2019-12-10 00:23:00;208.68239771589182
2019-12-10 00:23:10;210.0591921649307
2019-12-10 00:23:20;210.3725055067876
2019-12-10 00:23:30;208.70980076050134
2019-12-10 00:23:40;209.90856199882745
2019-12-10 00:23:50;209.27795311360813
2019-12-10 00:24:00;211.21624314890283
2019-12-10 00:24:10;211.8596689805392
2019-12-10 00:24:20;211.60123055488557
2019-12-10 00:24:30;210.15338410478935
2019-12-10 00:24:40;209.1748697172467
2019-12-10 00:24:50;207.84879141408447
2019-12-10 00:25:00;208.72871270260393
2019-12-10 00:25:10;209.84840426917202
2019-12-10 00:25:20;209.5598423313068
2019-12-10 00:25:30;209.7335382781832
2019-12-10 00:25:40;210.49604524848834
2019-12-10 00:25:50;209.4035452385847
2019-12-10 00:26:00;207.83518651528408
2019-12-10 00:26:10;209.20581310853257
2019-12-10 00:26:20;209.22433154464565
2019-12-10 00:26:30;208.919641516238
2019-12-10 00:26:40;208.53167547468377
2019-12-10 00:26:50;210.0872110666566
2019-12-10 00:27:00;209.82855361104163
2019-12-10 00:27:10;210.41023438872162
2019-12-10 00:27:20;208.91295983143797
2019-12-10 00:27:30;208.35318532989535
2019-12-10 00:27:40;209.6976437240018
2019-12-10 00:27:50;208.31951337234764
2019-12-10 00:28:00;208.1226769507917
2019-12-10 00:28:10;207.894040797936
2019-12-10 00:28:20;207.1404381943767
2019-12-10 00:28:30;208.20568765427433
2019-12-10 00:28:40;208.374510217604
2019-12-10 00:28:50;206.80704295921467
2019-12-10 00:29:00;207.28678651875288
2019-12-10 00:29:10;210.32598371432843
2019-12-10 00:29:20;208.01307111609896
2019-12-10 00:29:30;207.16543959869225
2019-12-10 00:29:40;209.8713839816701
2019-12-10 00:29:50;210.60728998638479
2019-12-10 00:30:00;208.92085212724666
2019-12-10 00:30:10;207.87548636360685
2019-12-10 00:30:20;209.00285834733376
2019-12-10 00:30:30;206.22914167534773
2019-12-10 00:30:40;207.2186444128812
2019-12-10 00:30:50;208.70460795737438
2019-12-10 00:31:00;206.89363772467973
2019-12-10 00:31:10;206.66944688342758
2019-12-10 00:31:20;209.17395648066017
2019-12-10 00:31:30;207.04603048508892
2019-12-10 00:31:40;208.31714966426395
2019-12-10 00:31:50;208.29105797345642
2019-12-10 00:32:00;208.19523353249085
2019-12-10 00:32:10;206.881853767796
2019-12-10 00:32:20;209.1696504104991
2019-12-10 00:32:30;208.84106768386633
2019-12-10 00:32:40;207.79551957996267
2019-12-10 00:32:50;206.2857446593322
2019-12-10 00:33:00;208.13915706904774
2019-12-10 00:33:10;206.86199138795448
2019-12-10 00:33:20;206.46588272323524
2019-12-10 00:33:30;207.80544320634155
2019-12-10 00:33:40;205.6989748989123
2019-12-10 00:33:50;207.1902677515794
2019-12-10 00:34:00;207.0794778735924
2019-12-10 00:34:10;206.81015446984307
2019-12-10 00:34:20;207.18494823395562
2019-12-10 00:34:30;205.91519157442005
2019-12-10 00:34:40;208.31207026444895
2019-12-10 00:34:50;208.67203371384633
2019-12-10 00:35:00;207.07879898410613
2019-12-10 00:35:10;207.0618517657004
2019-12-10 00:35:20;206.38323151728068
2019-12-10 00:35:30;207.93378198200233
2019-12-10 00:35:40;206.53684300024017
2019-12-10 00:35:50;206.70080459470583
2019-12-10 00:36:00;207.28636433793696
2019-12-10 00:36:10;206.19202542406927
2019-12-10 00:36:20;207.13345946473783
2019-12-10 00:36:30;207.88236075058603
2019-12-10 00:36:40;206.21602249139048
2019-12-10 00:36:50;205.56103456955296
2019-12-10 00:37:00;207.21811374537106
2019-12-10 00:37:10;206.47375030586676
2019-12-10 00:37:20;207.7919794300451
2019-12-10 00:37:30;206.59584063801728
2019-12-10 00:37:40;207.15975694262735
2019-12-10 00:37:50;203.74719027322556
2019-12-10 00:38:00;205.45173090621185
2019-12-10 00:38:10;205.60655955561808
2019-12-10 00:38:20;206.88461619159546
2019-12-10 00:38:30;205.56693254827104
2019-12-10 00:38:40;205.78962297822125
2019-12-10 00:38:50;204.79778260911567
2019-12-10 00:39:00;205.41841491428914
2019-12-10 00:39:10;205.0409032398864
2019-12-10 00:39:20;207.4427682787161
2019-12-10 00:39:30;204.10286117638722
2019-12-10 00:39:40;205.39996162857878
2019-12-10 00:39:50;206.58406372785743
2019-12-10 00:40:00;207.19348015029772
2019-12-10 00:40:10;204.1707789167238
2019-12-10 00:40:20;204.8017488179209
2019-12-10 00:40:30;204.0904271105803
2019-12-10 00:40:40;205.35298865611372
2019-12-10 00:40:50;205.1002694482807
2019-12-10 00:41:00;205.9220841795212
2019-12-10 00:41:10;203.59589102042605
2019-12-10 00:41:20;206.05705823370076
2019-12-10 00:41:30;205.5288099167887
2019-12-10 00:41:40;204.35992777691973
2019-12-10 00:41:50;206.96671228517152
2019-12-10 00:42:00;205.41184846372514
2019-12-10 00:42:10;204.74444794452373
2019-12-10 00:42:20;206.3901272830802
2019-12-10 00:42:30;205.65945910541512
2019-12-10 00:42:40;206.26422701269198
2019-12-10 00:42:50;206.14822696698388
2019-12-10 00:43:00;205.99801182685502
2019-12-10 00:43:10;205.02655344652868
2019-12-10 00:43:20;205.34148547020857
2019-12-10 00:43:30;205.61951659174304
2019-12-10 00:43:40;204.92609880846717
2019-12-10 00:43:50;203.9281476086418
2019-12-10 00:44:00;203.7817098432996
2019-12-10 00:44:10;204.51807900887036
2019-12-10 00:44:20;206.42827775505742
2019-12-10 00:44:30;204.50018576768773
2019-12-10 00:44:40;204.83345889211373
2019-12-10 00:44:50;205.73695572973318
2019-12-10 00:45:00;204.4689613067105
2019-12-10 00:45:10;203.50987826282287
2019-12-10 00:45:20;204.30593488007852
2019-12-10 00:45:30;204.7295273076762
2019-12-10 00:45:40;203.9231030158552
2019-12-10 00:45:50;205.16937153288114
2019-12-10 00:46:00;205.2828492653227
2019-12-10 00:46:10;205.7611581181039
2019-12-10 00:46:20;205.8135987582741
2019-12-10 00:46:30;202.7591590904402
2019-12-10 00:46:40;203.8215580755934
2019-12-10 00:46:50;202.85207470286474
2019-12-10 00:47:00;203.99151233682687
2019-12-10 00:47:10;204.29733637326257
2019-12-10 00:47:20;203.57249590915126
2019-12-10 00:47:30;204.3883150432542
2019-12-10 00:47:40;204.532412857782
2019-12-10 00:47:50;203.88848425556355
2019-12-10 00:48:00;202.73654570321844
2019-12-10 00:48:10;204.3260113078519
2019-12-10 00:48:20;203.93397900058386
2019-12-10 00:48:30;203.3316726436145
2019-12-10 00:48:40;204.75029500750352
2019-12-10 00:48:50;202.52155964421365
2019-12-10 00:49:00;203.3352734343663
2019-12-10 00:49:10;205.24212033696332
2019-12-10 00:49:20;204.72116242226897
2019-12-10 00:49:30;204.03626523783814
2019-12-10 00:49:40;201.66465714354783
2019-12-10 00:49:50;202.92943001768353
2019-12-10 00:50:00;202.64138434597314
2019-12-10 00:50:10;203.5991560881
2019-12-10 00:50:20;204.00807415630922
2019-12-10 00:50:30;204.12646803988156
2019-12-10 00:50:40;205.3599974823182
2019-12-10 00:50:50;203.4669068623946
2019-12-10 00:51:00;202.39642353491416
2019-12-10 00:51:10;203.01664490320073
2019-12-10 00:51:20;203.84322269420292
2019-12-10 00:51:30;204.28046061156687
2019-12-10 00:51:40;200.71005411332186
2019-12-10 00:51:50;201.17314155054132
2019-12-10 00:52:00;201.63632271585504
2019-12-10 00:52:10;204.28635932464175
2019-12-10 00:52:20;203.8203621561918
2019-12-10 00:52:30;203.1400490380979
2019-12-10 00:52:40;205.02306405500946
2019-12-10 00:52:50;203.0972791817012
2019-12-10 00:53:00;201.57272507690152
2019-12-10 00:53:10;202.27117162354492
2019-12-10 00:53:20;203.62976212308297
2019-12-10 00:53:30;202.2436995581975
2019-12-10 00:53:40;202.28679623590284
2019-12-10 00:53:50;202.95213329048306
2019-12-10 00:54:00;201.6192221391089
2019-12-10 00:54:10;202.3139046055718
2019-12-10 00:54:20;200.73961172599024
2019-12-10 00:54:30;201.92585631660495
2019-12-10 00:54:40;202.0537888408513
2019-12-10 00:54:50;202.26996609946974
2019-12-10 00:55:00;202.03747035610692
2019-12-10 00:55:10;201.89944516497224
2019-12-10 00:55:20;203.12946872370307
2019-12-10 00:55:30;201.04846953567252
2019-12-10 00:55:40;202.09711009216463
2019-12-10 00:55:50;203.89287019140914
2019-12-10 00:56:00;201.60231761315399
2019-12-10 00:56:10;203.51270382244732
2019-12-10 00:56:20;200.08989485756396
2019-12-10 00:56:30;202.11198840214564
2019-12-10 00:56:40;202.7932151801233
2019-12-10 00:56:50;201.61903132454788
2019-12-10 00:57:00;201.27221299279702
2019-12-10 00:57:10;202.81629955909372
2019-12-10 00:57:20;202.69666394487683
2019-12-10 00:57:30;201.56855764288602
2019-12-10 00:57:40;203.21065576655198
2019-12-10 00:57:50;201.11613977137625
2019-12-10 00:58:00;202.23834901419653
2019-12-10 00:58:10;201.26550266189886
2019-12-10 00:58:20;202.42059770832122
2019-12-10 00:58:30;202.33705015964276
2019-12-10 00:58:40;202.78790357349848
2019-12-10 00:58:50;199.8378266662595
2019-12-10 00:59:00;198.8637982550796
2019-12-10 00:59:10;200.93024790648536
2019-12-10 00:59:20;201.13968556030613
2019-12-10 00:59:30;201.71115086641467
2019-12-10 00:59:40;201.7879158534371
2019-12-10 00:59:50;201.77921875262257
2019-12-10 01:00:00;200.77689301686763
2019-12-10 01:00:10;201.81368189294395
2019-12-10 01:00:20;201.07421438067638
2019-12-10 01:00:30;200.44189161353236
2019-12-10 01:00:40;202.11749324208722
2019-12-10 01:00:50;198.7694229394176
2019-12-10 01:01:00;201.54768336517134
2019-12-10 01:01:10;201.5154186337723
2019-12-10 01:01:20;199.66316048428803
2019-12-10 01:01:30;200.2978694043022
2019-12-10 01:01:40;201.64373714319987
2019-12-10 01:01:50;201.68999236307857
2019-12-10 01:02:00;202.05692426467087
2019-12-10 01:02:10;202.41128990423758
2019-12-10 01:02:20;199.68820327010243
2019-12-10 01:02:30;201.96471016538536
2019-12-10 01:02:40;199.5716586017894
2019-12-10 01:02:50;202.8121502109847
2019-12-10 01:03:00;201.57519604150883
2019-12-10 01:03:10;200.78066313006107
2019-12-10 01:03:20;200.13866478786403
2019-12-10 01:03:30;200.5932192029087
2019-12-10 01:03:40;201.4711172468762
2019-12-10 01:03:50;201.27873418910934
2019-12-10 01:04:00;202.09697543366335
2019-12-10 01:04:10;201.0413122875247
2019-12-10 01:04:20;201.0823502464451
2019-12-10 01:04:30;200.5304555629768
2019-12-10 01:04:40;200.03168896717435
2019-12-10 01:04:50;200.56993925239667
2019-12-10 01:05:00;202.02480286142665
2019-12-10 01:05:10;201.54701976617406
2019-12-10 01:05:20;201.97982276121053
2019-12-10 01:05:30;202.27710592785036
2019-12-10 01:05:40;202.11215419033732
2019-12-10 01:05:50;201.90438484365924
2019-12-10 01:06:00;201.60154744750082
2019-12-10 01:06:10;200.87495142771795
2019-12-10 01:06:20;201.83760169026442
2019-12-10 01:06:30;200.93432070786776
2019-12-10 01:06:40;200.85697252367515
2019-12-10 01:06:50;203.20998476760172
2019-12-10 01:07:00;202.39061542981773
2019-12-10 01:07:10;203.01959250166612
2019-12-10 01:07:20;203.0591907729357
2019-12-10 01:07:30;203.1976527427163
2019-12-10 01:07:40;202.04057672669578
2019-12-10 01:07:50;202.14069112496173
2019-12-10 01:08:00;201.49541514238942
2019-12-10 01:08:10;201.20438255571716
2019-12-10 01:08:20;203.9766940895754
2019-12-10 01:08:30;203.33120237726422
2019-12-10 01:08:40;202.02165671190792
2019-12-10 01:08:50;202.39258038726527
2019-12-10 01:09:00;201.6100032320361
2019-12-10 01:09:10;201.25673943320476
2019-12-10 01:09:20;203.3334696136635
2019-12-10 01:09:30;204.67239644030968
2019-12-10 01:09:40;201.79721891773835
2019-12-10 01:09:50;201.83442663355484
2019-12-10 01:10:00;201.94851989902375
2019-12-10 01:10:10;202.66076648052564
2019-12-10 01:10:20;202.99203423887928
2019-12-10 01:10:30;203.73391756536736
2019-12-10 01:10:40;202.88672288318293
2019-12-10 01:10:50;202.59296189640764
2019-12-10 01:11:00;202.07758215164293
2019-12-10 01:11:10;204.31885610170582
2019-12-10 01:11:20;201.5545995124741
2019-12-10 01:11:30;201.8940061454867
2019-12-10 01:11:40;201.1406663344787
2019-12-10 01:11:50;201.31556095512636
2019-12-10 01:12:00;204.24154135449135
2019-12-10 01:12:10;201.84417953593913
2019-12-10 01:12:20;203.70326232788705
2019-12-10 01:12:30;202.7798254638399
2019-12-10 01:12:40;203.4905023016478
2019-12-10 01:12:50;204.410810630583
2019-12-10 01:13:00;201.80592101674497
2019-12-10 01:13:10;204.08864075432743
2019-12-10 01:13:20;204.35236165966936
2019-12-10 01:13:30;201.2107848612179
2019-12-10 01:13:40;203.23245036881306
2019-12-10 01:13:50;202.612413168169
2019-12-10 01:14:00;201.2399878184109
2019-12-10 01:14:10;203.19827265614623
2019-12-10 01:14:20;203.58765293545156
2019-12-10 01:14:30;203.7318605101201
2019-12-10 01:14:40;202.70708692989695
2019-12-10 01:14:50;203.28319559865665
2019-12-10 01:15:00;202.8695264332418
2019-12-10 01:15:10;205.1650292191775
2019-12-10 01:15:20;203.47490451283318
2019-12-10 01:15:30;202.25009159854395
2019-12-10 01:15:40;204.1323048769598
2019-12-10 01:15:50;202.78167010201255
2019-12-10 01:16:00;202.52269357574238
2019-12-10 01:16:10;203.28809693173196
2019-12-10 01:16:20;202.34135603996097
2019-12-10 01:16:30;203.7995280409037
2019-12-10 01:16:40;202.53745010901397
2019-12-10 01:16:50;202.90907369102794
2019-12-10 01:17:00;202.98598248392273
2019-12-10 01:17:10;203.46403633008714
2019-12-10 01:17:20;203.0531719754612
2019-12-10 01:17:30;204.4216603526085
2019-12-10 01:17:40;205.14884726298402
2019-12-10 01:17:50;202.92476498281903
2019-12-10 01:18:00;202.16660461873042
2019-12-10 01:18:10;202.00801805049426
2019-12-10 01:18:20;205.7342413647879
2019-12-10 01:18:30;204.3903240542239
2019-12-10 01:18:40;203.5796424247885
2019-12-10 01:18:50;203.014133916436
2019-12-10 01:19:00;203.653389312916
2019-12-10 01:19:10;203.74018130578602
2019-12-10 01:19:20;204.8082551615953
2019-12-10 01:19:30;205.0296578588495
2019-12-10 01:19:40;203.38550286043062
2019-12-10 01:19:50;204.74033965381497
2019-12-10 01:20:00;203.39818049213852
2019-12-10 01:20:10;205.12385098406497
2019-12-10 01:20:20;205.02453551471257
2019-12-10 01:20:30;203.97092060196925
2019-12-10 01:20:40;203.29754571786256
2019-12-10 01:20:50;204.04240444156122
2019-12-10 01:21:00;203.5923471767951
2019-12-10 01:21:10;205.05655257180362
2019-12-10 01:21:20;205.94967743652293
2019-12-10 01:21:30;203.6729393561906
2019-12-10 01:21:40;203.0404130300898
2019-12-10 01:21:50;204.83357548883714
2019-12-10 01:22:00;204.05175085414976
2019-12-10 01:22:10;205.22146279394676
2019-12-10 01:22:20;205.82300530294143
2019-12-10 01:22:30;204.06880724684578
2019-12-10 01:22:40;205.06140732107988
2019-12-10 01:22:50;205.13673944349796
2019-12-10 01:23:00;204.9168616747101
2019-12-10 01:23:10;205.00149819458903
2019-12-10 01:23:20;203.68695312210627
2019-12-10 01:23:30;204.00276733046476
2019-12-10 01:23:40;205.51343662130685
2019-12-10 01:23:50;204.94838625080686
2019-12-10 01:24:00;205.35450713662667
2019-12-10 01:24:10;204.01772228277574
2019-12-10 01:24:20;204.8602681684943
2019-12-10 01:24:30;203.94542933260112
2019-12-10 01:24:40;204.86340982813098
2019-12-10 01:24:50;205.0883181711166
2019-12-10 01:25:00;205.4534455944604
2019-12-10 01:25:10;204.5981245893659
2019-12-10 01:25:20;204.2620616008772
2019-12-10 01:25:30;205.09834291167127
2019-12-10 01:25:40;204.3867309584629
2019-12-10 01:25:50;205.59836814996186
2019-12-10 01:26:00;206.42234115190732
2019-12-10 01:26:10;204.89421650991682
2019-12-10 01:26:20;205.06096532952793
2019-12-10 01:26:30;205.46667623160045
2019-12-10 01:26:40;205.858767552948
2019-12-10 01:26:50;203.6682524456714
2019-12-10 01:27:00;206.11973941194034
2019-12-10 01:27:10;205.48283383283228
2019-12-10 01:27:20;204.83400659282546
2019-12-10 01:27:30;205.933247094348
2019-12-10 01:27:40;205.21372018181427
2019-12-10 01:27:50;205.2402214525597
2019-12-10 01:28:00;203.73625268935342
2019-12-10 01:28:10;205.91050797374132
2019-12-10 01:28:20;205.64325707143493
2019-12-10 01:28:30;205.5284540471208
2019-12-10 01:28:40;204.13709789220766
2019-12-10 01:28:50;205.19554210588052
2019-12-10 01:29:00;205.6169629395955
2019-12-10 01:29:10;206.00890245941534
2019-12-10 01:29:20;205.08572656159416
2019-12-10 01:29:30;203.72778002288334
2019-12-10 01:29:40;207.0220692195525
2019-12-10 01:29:50;204.34859454264776
2019-12-10 01:30:00;205.45128068020523
2019-12-10 01:30:10;204.74645388228015
2019-12-10 01:30:20;205.08344051452679
2019-12-10 01:30:30;205.47119627997793
2019-12-10 01:30:40;205.86108716958168
2019-12-10 01:30:50;206.15506342876094
2019-12-10 01:31:00;205.3304218368141
2019-12-10 01:31:10;204.83146041467256
2019-12-10 01:31:20;205.6721389503457
2019-12-10 01:31:30;205.15898765405788
2019-12-10 01:31:40;204.63693413908516
2019-12-10 01:31:50;204.6551040655136
2019-12-10 01:32:00;206.7470073235328
2019-12-10 01:32:10;207.20827488605556
2019-12-10 01:32:20;205.9767427219166
2019-12-10 01:32:30;206.60669745110445
2019-12-10 01:32:40;204.7578389936687
2019-12-10 01:32:50;206.24085501335506
2019-12-10 01:33:00;204.91320802217942
2019-12-10 01:33:10;205.58967462004034
2019-12-10 01:33:20;206.64889786639316
2019-12-10 01:33:30;205.04084136657963
2019-12-10 01:33:40;203.95099294223758
2019-12-10 01:33:50;207.70056768578922
2019-12-10 01:34:00;205.23084870004328
2019-12-10 01:34:10;204.8237094039643
2019-12-10 01:34:20;204.72427765135416
2019-12-10 01:34:30;206.93762870684077
2019-12-10 01:34:40;205.1023491799722
2019-12-10 01:34:50;205.8885690441662
2019-12-10 01:35:00;206.98634382505642
2019-12-10 01:35:10;206.0102695744952
2019-12-10 01:35:20;205.527079756586
2019-12-10 01:35:30;204.49485346180498
2019-12-10 01:35:40;204.79991937014813
2019-12-10 01:35:50;204.01668849875435
2019-12-10 01:36:00;205.34604590535486
2019-12-10 01:36:10;204.62376553199334
2019-12-10 01:36:20;206.59104238774472
2019-12-10 01:36:30;206.00620226499967
2019-12-10 01:36:40;204.8975320888944
2019-12-10 01:36:50;206.0992375562009
2019-12-10 01:37:00;204.976278690579
2019-12-10 01:37:10;205.7109177762497
2019-12-10 01:37:20;204.93307616393852
2019-12-10 01:37:30;204.75853261045526
2019-12-10 01:37:40;205.54728389734228
2019-12-10 01:37:50;202.6474477535571
2019-12-10 01:38:00;206.7721240122655
2019-12-10 01:38:10;204.34288254489104
2019-12-10 01:38:20;204.92642871917604
2019-12-10 01:38:30;206.78240353444855
2019-12-10 01:38:40;204.96667343890803
2019-12-10 01:38:50;203.00873322789488
2019-12-10 01:39:00;205.78918870545692
2019-12-10 01:39:10;204.3146749312187
2019-12-10 01:39:20;205.77338187617127
2019-12-10 01:39:30;205.64888941048864
2019-12-10 01:39:40;205.71151447910717
2019-12-10 01:39:50;204.90081430392172
2019-12-10 01:40:00;206.39357647096043
2019-12-10 01:40:10;204.9353460862429
2019-12-10 01:40:20;204.0969524695937
2019-12-10 01:40:30;206.02278830243858
2019-12-10 01:40:40;205.95032555613003
2019-12-10 01:40:50;203.5387078439586
2019-12-10 01:41:00;204.45743038536062
2019-12-10 01:41:10;204.45722546896005
2019-12-10 01:41:20;204.1054442667538
2019-12-10 01:41:30;205.52122356650818
2019-12-10 01:41:40;205.06965768928563
2019-12-10 01:41:50;205.61098199558467
2019-12-10 01:42:00;206.4491062533183
2019-12-10 01:42:10;204.60662326091045
2019-12-10 01:42:20;205.29172522645408
2019-12-10 01:42:30;204.9261816917047
2019-12-10 01:42:40;203.80568073347177
2019-12-10 01:42:50;206.70288459047845
2019-12-10 01:43:00;206.49913974933173
2019-12-10 01:43:10;205.78821671985293
2019-12-10 01:43:20;203.76815671916577
2019-12-10 01:43:30;203.0785748160531
2019-12-10 01:43:40;204.33203562375414
2019-12-10 01:43:50;204.01671270679756
2019-12-10 01:44:00;205.37998958625496
2019-12-10 01:44:10;203.70172389810875
2019-12-10 01:44:20;204.1888940811537
2019-12-10 01:44:30;204.217058150296
2019-12-10 01:44:40;205.77254654915987
2019-12-10 01:44:50;204.04378872141262
2019-12-10 01:45:00;204.27479671902486
2019-12-10 01:45:10;205.75519101818412
2019-12-10 01:45:20;204.19900090626436
2019-12-10 01:45:30;206.73847370649216
2019-12-10 01:45:40;205.69216522533
2019-12-10 01:45:50;204.96365194487805
2019-12-10 01:46:00;205.6242739288255
2019-12-10 01:46:10;204.38903773030532
2019-12-10 01:46:20;205.42881587714385
2019-12-10 01:46:30;205.20907097852043
2019-12-10 01:46:40;204.33737135775368
2019-12-10 01:46:50;204.42312877792864
2019-12-10 01:47:00;204.1258093034938
2019-12-10 01:47:10;205.77815521372588
2019-12-10 01:47:20;204.30296133964612
2019-12-10 01:47:30;205.2794162492216
2019-12-10 01:47:40;205.48923760854413
2019-12-10 01:47:50;205.69190609923137
2019-12-10 01:48:00;204.89801375235575
2019-12-10 01:48:10;205.2779748995236
2019-12-10 01:48:20;206.95798450523566
2019-12-10 01:48:30;204.68547869531244
2019-12-10 01:48:40;205.09566418403148
2019-12-10 01:48:50;202.80323332056528
2019-12-10 01:49:00;204.71274552089815
2019-12-10 01:49:10;205.75576177288798
2019-12-10 01:49:20;206.37023297733947
2019-12-10 01:49:30;204.50015561974774
2019-12-10 01:49:40;205.2036046249319
2019-12-10 01:49:50;206.10900232655578
2019-12-10 01:50:00;205.62590866854543
2019-12-10 01:50:10;205.2648724324004
2019-12-10 01:50:20;204.75539786851465
2019-12-10 01:50:30;203.37112010909715
2019-12-10 01:50:40;205.36593568324625
2019-12-10 01:50:50;205.8182495588453
